z,symbol,mass_number,mass_to_charge,energy_mev_per_nucleon,let_electronic_mev_cm2_mg,let_nuclear_mev_cm2_mg,let_total_mev_cm2_mg,electronic_source_sheet,nuclear_source_sheet
24,Cr,52.0,2.1666666666666665,269.2307692307692,0.0004632153286175927,0.0004936201052724897,0.0009568354338900823,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,288.46153846153845,0.0004349928154909756,0.000463575283527512,0.0008985680990184876,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,307.6923076923077,0.0004101510759482522,0.0004371278625180823,0.0008472789384663345,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,326.9230769230769,0.000388109592294474,0.0004136603094892011,0.0008017699017836751,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,346.15384615384613,0.0003684143132968461,0.0003926895931812655,0.0007611039064781116,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,384.61538461538464,0.0003346915825204999,0.0003567802950316759,0.0006914718775521758,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,432.6923076923077,0.0003006335391305465,0.0003205101319874917,0.0006211436711180382,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,480.7692307692308,0.0002731151080150019,0.0002912012475929142,0.0005643163556079161,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,528.8461538461538,0.0002503980776591751,0.0002670038671608241,0.0005174019448199992,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,576.9230769230769,0.0002313130502092822,0.0002466734174889459,0.00047798646769822814,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,625.0,0.0002150437472551244,0.000229341069319685,0.0004443848165748094,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,673.0769230769231,0.0002010027081499817,0.0002143814921585304,0.0004153842003085121,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,721.1538461538462,0.0001887561324889858,0.0002013328872728567,0.0003900890197618425,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,769.2307692307693,0.0001779765735781322,0.0001898466501459947,0.0003678232237241269,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,865.3846153846154,0.0001598657689392134,0.0001705469044759708,0.0003304126734151842,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.01818181818181818,3.48,1.445,4.925,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.02,3.74,1.367,5.107,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.021818181818181816,4.01,1.298,5.308,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.023636363636363636,4.27,1.237,5.507,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.025454545454545452,4.54,1.182,5.7219999999999995,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.02727272727272727,4.81,1.132,5.941999999999999,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.02909090909090909,5.07,1.087,6.157,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.030909090909090907,5.34,1.046,6.386,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.03272727272727273,5.6,1.008,6.608,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.03636363636363636,6.11,0.9418,7.0518,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.04090909090909091,6.74,0.8713,7.6113,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.045454545454545456,7.35,0.8118,8.1618,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.05,7.94,0.7609,8.7009,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.05454545454545454,8.5,0.7167,9.2167,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.05909090909090909,9.04,0.6779,9.717899999999998,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.06363636363636363,9.55,0.6436,10.1936,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.06818181818181818,10.0,0.613,10.613,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.07272727272727272,10.5,0.5855,11.0855,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.08181818181818182,11.4,0.538,11.938,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.09090909090909091,12.2,0.4984,12.6984,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.1,12.9,0.4648,13.3648,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.10909090909090909,13.5,0.4358,13.9358,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.11818181818181818,14.1,0.4106,14.5106,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.12727272727272726,14.6,0.3885,14.9885,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.14545454545454545,15.5,0.3512,15.8512,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.16363636363636364,16.3,0.3211,16.621100000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.18181818181818182,17.0,0.2962,17.2962,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.2,17.6,0.2751,17.8751,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.21818181818181817,18.1,0.2571,18.357100000000003,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.23636363636363636,18.6,0.2416,18.8416,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.2545454545454545,19.0,0.2279,19.227899999999998,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.2727272727272727,19.4,0.2159,19.6159,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.2909090909090909,19.8,0.2051,20.005100000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.3090909090909091,20.1,0.1955,20.2955,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.32727272727272727,20.4,0.1868,20.5868,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.36363636363636365,21.0,0.1717,21.1717,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.4090909090909091,21.6,0.1562,21.7562,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.45454545454545453,22.1,0.1435,22.2435,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.5,22.6,0.1328,22.7328,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.5454545454545454,23.1,0.1237,23.2237,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.5909090909090909,23.5,0.1159,23.6159,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.6363636363636364,23.9,0.109,24.009,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.6818181818181818,24.2,0.103,24.303,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.7272727272727273,24.6,0.09767,24.697670000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.8181818181818182,25.2,0.08861,25.28861,i_Si_e,i_Si_n
25,Mn,55.0,2.2,0.9090909090909091,25.7,0.08118,25.78118,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.0,26.1,0.07498,26.17498,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.0909090909090908,26.5,0.06972,26.56972,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.1818181818181819,26.8,0.0652,26.8652,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.2727272727272727,27.1,0.06126,27.161260000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.4545454545454546,27.5,0.05474,27.55474,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.6363636363636365,27.8,0.04955,27.84955,i_Si_e,i_Si_n
25,Mn,55.0,2.2,1.8181818181818181,27.9,0.04531,27.94531,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.0,28.0,0.04178,28.04178,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.1818181818181817,27.9,0.03879,27.938789999999997,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.3636363636363638,27.6,0.03623,27.63623,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.5454545454545454,27.4,0.034,27.433999999999997,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.727272727272727,27.1,0.03204,27.13204,i_Si_e,i_Si_n
25,Mn,55.0,2.2,2.909090909090909,26.9,0.03031,26.93031,i_Si_e,i_Si_n
25,Mn,55.0,2.2,3.090909090909091,26.6,0.02877,26.628770000000003,i_Si_e,i_Si_n
25,Mn,55.0,2.2,3.272727272727273,26.3,0.02739,26.32739,i_Si_e,i_Si_n
25,Mn,55.0,2.2,3.6363636363636362,25.6,0.02501,25.625010000000003,i_Si_e,i_Si_n
25,Mn,55.0,2.2,4.090909090909091,24.8,0.02258,24.822580000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,4.545454545454546,24.0,0.02061,24.02061,i_Si_e,i_Si_n
25,Mn,55.0,2.2,5.0,23.2,0.01897,23.21897,i_Si_e,i_Si_n
25,Mn,55.0,2.2,5.454545454545454,22.4,0.01759,22.417589999999997,i_Si_e,i_Si_n
25,Mn,55.0,2.2,5.909090909090909,21.7,0.0164,21.7164,i_Si_e,i_Si_n
25,Mn,55.0,2.2,6.363636363636363,21.0,0.01537,21.01537,i_Si_e,i_Si_n
25,Mn,55.0,2.2,6.818181818181818,20.4,0.01447,20.414469999999998,i_Si_e,i_Si_n
25,Mn,55.0,2.2,7.2727272727272725,19.7,0.01368,19.71368,i_Si_e,i_Si_n
25,Mn,55.0,2.2,8.181818181818182,18.6,0.01234,18.61234,i_Si_e,i_Si_n
25,Mn,55.0,2.2,9.090909090909092,17.6,0.01124,17.611240000000002,i_Si_e,i_Si_n
25,Mn,55.0,2.2,10.0,16.7,0.01034,16.71034,i_Si_e,i_Si_n
25,Mn,55.0,2.2,10.909090909090908,15.9,0.009576,15.909576,i_Si_e,i_Si_n
25,Mn,55.0,2.2,11.818181818181818,15.2,0.008922,15.208922,i_Si_e,i_Si_n
25,Mn,55.0,2.2,12.727272727272727,14.6,0.008356,14.608355999999999,i_Si_e,i_Si_n
25,Mn,55.0,2.2,14.545454545454545,13.5,0.007425,13.507425,i_Si_e,i_Si_n
25,Mn,55.0,2.2,16.363636363636363,12.6,0.006688,12.606688,i_Si_e,i_Si_n
25,Mn,55.0,2.2,18.181818181818183,11.8,0.00609,11.806090000000001,i_Si_e,i_Si_n
25,Mn,55.0,2.2,20.0,11.1,0.005595,11.105595,i_Si_e,i_Si_n
25,Mn,55.0,2.2,21.818181818181817,10.5,0.005178,10.505178,i_Si_e,i_Si_n
25,Mn,55.0,2.2,23.636363636363637,9.98,0.004821,9.984821,i_Si_e,i_Si_n
25,Mn,55.0,2.2,25.454545454545453,9.51,0.004512,9.514512,i_Si_e,i_Si_n
25,Mn,55.0,2.2,27.272727272727273,9.07,0.004242,9.074242,i_Si_e,i_Si_n
25,Mn,55.0,2.2,29.09090909090909,8.68,0.004004,8.684004,i_Si_e,i_Si_n
25,Mn,55.0,2.2,30.90909090909091,8.31,0.003793,8.313793,i_Si_e,i_Si_n
25,Mn,55.0,2.2,32.72727272727273,7.99,0.003604,7.993604,i_Si_e,i_Si_n
25,Mn,55.0,2.2,36.36363636363637,7.41,0.003279,7.413279,i_Si_e,i_Si_n
25,Mn,55.0,2.2,40.90909090909091,6.82,0.00295,6.8229500000000005,i_Si_e,i_Si_n
25,Mn,55.0,2.2,45.45454545454545,6.32,0.002683,6.3226830000000005,i_Si_e,i_Si_n
25,Mn,55.0,2.2,50.0,5.91,0.002463,5.912463,i_Si_e,i_Si_n
25,Mn,55.0,2.2,54.54545454545455,5.55,0.002277,5.552277,i_Si_e,i_Si_n
25,Mn,55.0,2.2,59.09090909090909,5.24,0.002118,5.2421180000000005,i_Si_e,i_Si_n
25,Mn,55.0,2.2,63.63636363636363,4.97,0.001981,4.9719809999999995,i_Si_e,i_Si_n
25,Mn,55.0,2.2,68.18181818181819,4.73,0.001861,4.731861,i_Si_e,i_Si_n
25,Mn,55.0,2.2,72.72727272727273,4.5,0.001756,4.501756,i_Si_e,i_Si_n
25,Mn,55.0,2.2,81.81818181818181,4.13,0.001578,4.131578,i_Si_e,i_Si_n
25,Mn,55.0,2.2,90.9090909090909,3.82,0.001435,3.8214349999999997,i_Si_e,i_Si_n
25,Mn,55.0,2.2,100.0,3.57,0.001316,3.571316,i_Si_e,i_Si_n
25,Mn,55.0,2.2,109.0909090909091,3.35,0.001216,3.351216,i_Si_e,i_Si_n
25,Mn,55.0,2.2,118.18181818181819,3.16,0.001131,3.161131,i_Si_e,i_Si_n
25,Mn,55.0,2.2,127.27272727272727,3.0,0.001057,3.001057,i_Si_e,i_Si_n
25,Mn,55.0,2.2,145.45454545454547,2.74,0.0009362,2.7409362,i_Si_e,i_Si_n
25,Mn,55.0,2.2,163.63636363636363,2.53,0.000841,2.5308409999999997,i_Si_e,i_Si_n
25,Mn,55.0,2.2,181.8181818181818,2.36,0.000764,2.360764,i_Si_e,i_Si_n
25,Mn,55.0,2.2,200.0,0.0006575920276004947,0.0007005533775703088,0.0013581454051708034,i_Si_e,i_Si_n
25,Mn,55.0,2.2,218.1818181818182,0.0006075107659887563,0.0006472432533025004,0.0012547540192912568,i_Si_e,i_Si_n
25,Mn,55.0,2.2,236.36363636363637,0.0005648156096524044,0.0006017925322656599,0.0011666081419180643,i_Si_e,i_Si_n
25,Mn,55.0,2.2,254.54545454545453,0.0005279659062553063,0.0005625622209488176,0.0010905281272041239,i_Si_e,i_Si_n
25,Mn,55.0,2.2,272.72727272727275,0.0004958239206374898,0.0005283418894774808,0.0010241658101149706,i_Si_e,i_Si_n
25,Mn,55.0,2.2,290.90909090909093,0.0004675308067162975,0.0004982177660177075,0.000965748572734005,i_Si_e,i_Si_n
25,Mn,55.0,2.2,309.09090909090907,0.0004424258237604895,0.0004714868173461837,0.0009139126411066732,i_Si_e,i_Si_n
25,Mn,55.0,2.2,327.27272727272725,0.00041999214977974,0.0004475991143997307,0.0008675912641794706,i_Si_e,i_Si_n
25,Mn,55.0,2.2,363.6363636363636,0.000381578353146706,0.0004066930238761726,0.0007882713770228785,i_Si_e,i_Si_n
25,Mn,55.0,2.2,409.09090909090907,0.000342779364579381,0.000365373235833291,0.0007081526004126719,i_Si_e,i_Si_n
25,Mn,55.0,2.2,454.54545454545456,0.0003114276909639129,0.0003319817697220903,0.0006434094606860032,i_Si_e,i_Si_n
25,Mn,55.0,2.2,500.0,0.0002855442927382871,0.0003044122383122755,0.0005899565310505627,i_Si_e,i_Si_n
25,Mn,55.0,2.2,545.4545454545455,0.0002637976507077472,0.0002812473307225745,0.0005450449814303217,i_Si_e,i_Si_n
25,Mn,55.0,2.2,590.9090909090909,0.0002452582559041034,0.0002614975783600675,0.0005067558342641709,i_Si_e,i_Si_n
25,Mn,55.0,2.2,636.3636363636364,0.000229257115299442,0.000244450787551542,0.000473707902850984,i_Si_e,i_Si_n
25,Mn,55.0,2.2,681.8181818181819,0.0002153001934311322,0.0002295809888573913,0.0004448811822885235,i_Si_e,i_Si_n
25,Mn,55.0,2.2,727.2727272727273,0.0002030145560375797,0.0002164911199863155,0.0004195056760238952,i_Si_e,i_Si_n
25,Mn,55.0,2.2,818.1818181818181,0.0001823719819142143,0.0001944957410006058,0.0003768677229148201,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.017857142857142856,3.2,1.553,4.753,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.019642857142857146,3.43,1.47,4.9,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.02142857142857143,3.66,1.397,5.057,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.023214285714285715,3.9,1.332,5.232,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.024999999999999998,4.13,1.274,5.404,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.026785714285714284,4.36,1.221,5.581,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.028571428571428574,4.59,1.173,5.763,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.030357142857142857,4.81,1.129,5.939,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.03214285714285715,5.04,1.088,6.128,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.03571428571428571,5.49,1.017,6.507,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.04017857142857143,6.03,0.9416,6.9716000000000005,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.044642857142857144,6.57,0.8778,7.4478,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.049107142857142856,7.09,0.8231,7.9131,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.05357142857142857,7.6,0.7756,8.3756,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.05803571428571429,8.09,0.7339,8.8239,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.0625,8.57,0.697,9.267,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.06696428571428571,9.04,0.664,9.703999999999999,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.07142857142857142,9.49,0.6344,10.1244,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.08035714285714286,10.4,0.5832,10.9832,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.08928571428571429,11.2,0.5405,11.740499999999999,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.09821428571428571,11.9,0.5042,12.4042,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.10714285714285714,12.6,0.473,13.073,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.11607142857142858,13.3,0.4458,13.745800000000001,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.125,13.9,0.4218,14.3218,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.14285714285714285,15.0,0.3815,15.3815,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.16071428571428573,15.9,0.3489,16.2489,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.17857142857142858,16.8,0.3219,17.1219,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.19642857142857142,17.6,0.2992,17.8992,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.21428571428571427,18.2,0.2797,18.479699999999998,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.23214285714285715,18.8,0.2628,19.0628,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.25,19.4,0.248,19.648,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.26785714285714285,19.9,0.2349,20.1349,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.2857142857142857,20.3,0.2232,20.5232,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.30357142857142855,20.8,0.2128,21.012800000000002,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.32142857142857145,21.2,0.2034,21.403399999999998,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.35714285714285715,21.9,0.187,22.087,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.4017857142857143,22.6,0.1701,22.770100000000003,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.44642857142857145,23.3,0.1563,23.456300000000002,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.49107142857142855,23.8,0.1447,23.9447,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.5357142857142857,24.3,0.1348,24.4348,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.5803571428571429,24.8,0.1263,24.9263,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.625,25.2,0.1189,25.3189,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.6696428571428571,25.6,0.1123,25.712300000000003,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.7142857142857143,25.9,0.1065,26.0065,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.8035714285714286,26.5,0.09664,26.59664,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.8928571428571429,27.1,0.08856,27.188560000000003,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,0.9821428571428571,27.5,0.08181,27.58181,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.0714285714285714,27.9,0.07608,27.97608,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.1607142857142858,28.2,0.07115,28.27115,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.25,28.4,0.06686,28.466859999999997,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.4285714285714286,28.8,0.05976,28.85976,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.6071428571428572,29.1,0.0541,29.1541,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.7857142857142858,29.3,0.04948,29.34948,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,1.9642857142857142,29.3,0.04563,29.34563,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,2.142857142857143,29.3,0.04237,29.34237,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,2.3214285714285716,29.1,0.03957,29.139570000000003,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,2.5,28.7,0.03714,28.73714,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,2.6785714285714284,28.5,0.03501,28.53501,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,2.857142857142857,28.2,0.03312,28.23312,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,3.0357142857142856,27.9,0.03144,27.93144,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,3.2142857142857144,27.6,0.02993,27.62993,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,3.5714285714285716,27.0,0.02733,27.02733,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,4.017857142857143,26.2,0.02468,26.22468,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,4.464285714285714,25.4,0.02253,25.42253,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,4.910714285714286,24.6,0.02074,24.62074,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,5.357142857142857,23.9,0.01923,23.91923,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,5.803571428571429,23.1,0.01793,23.11793,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,6.25,22.4,0.01681,22.416809999999998,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,6.696428571428571,21.8,0.01583,21.815830000000002,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,7.142857142857143,21.1,0.01496,21.11496,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,8.035714285714286,20.0,0.01349,20.01349,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,8.928571428571429,19.0,0.0123,19.0123,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,9.821428571428571,18.0,0.01131,18.01131,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,10.714285714285714,17.2,0.01048,17.21048,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,11.607142857142858,16.5,0.009761,16.509761,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,12.5,15.8,0.009143,15.809143,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,14.285714285714286,14.6,0.008124,14.608124,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,16.071428571428573,13.6,0.007318,13.607318,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,17.857142857142858,12.8,0.006665,12.806665,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,19.642857142857142,12.0,0.006123,12.006123,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,21.428571428571427,11.4,0.005667,11.405667000000001,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,23.214285714285715,10.8,0.005277,10.805277,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,25.0,10.3,0.004939,10.304939000000001,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,26.785714285714285,9.85,0.004644,9.854644,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,28.571428571428573,9.43,0.004384,9.434384,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,30.357142857142858,9.05,0.004152,9.054152,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,32.142857142857146,8.69,0.003945,8.693945,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,35.714285714285715,8.07,0.00359,8.073590000000001,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,40.17857142857143,7.43,0.00323,7.43323,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,44.642857142857146,6.89,0.002938,6.892938,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,49.107142857142854,6.44,0.002697,6.442697000000001,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,53.57142857142857,6.05,0.002493,6.052493,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,58.035714285714285,5.71,0.00232,5.71232,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,62.5,5.42,0.00217,5.4221699999999995,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,66.96428571428571,5.16,0.002039,5.162039,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,71.42857142857143,4.92,0.001923,4.921923,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,80.35714285714286,4.51,0.001729,4.511729,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,89.28571428571429,4.18,0.001572,4.181572,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,98.21428571428571,3.9,0.001442,3.901442,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,107.14285714285714,3.66,0.001332,3.6613320000000003,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,116.07142857142857,3.46,0.001239,3.461239,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,125.0,3.28,0.001158,3.281158,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,142.85714285714286,2.99,0.001026,2.991026,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,160.71428571428572,2.76,0.0009215,2.7609215,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,178.57142857142858,2.58,0.0008372,2.5808372,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,196.42857142857142,0.0007206263437152665,0.0007677063476965774,0.0014883326914118438,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,214.28571428571428,0.0006657816881383341,0.0007093129696303969,0.001375094657768731,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,232.14285714285714,0.0006190231434510705,0.0006595265943841346,0.0012785497378352052,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,250.0,0.0005786643760434252,0.0006165525640193685,0.0011952169400627937,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,267.85714285714283,0.00054346000621468,0.00057906544228678,0.00112252544850146,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,285.7142857142857,0.0005124698862303921,0.000546064605782026,0.001058534492012418,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,303.57142857142856,0.0004849706958250077,0.0005167801772550032,0.0010017508730800109,i_Si_e,i_Si_n
